tweet_id,author_id,tweet_by,tweet_by_verified,user_location,text,clean_tweet,adjectives,sentiment_text,created_at,source,retweets,replies,likes,quote_count,hastags,mentions,subjectivity,polarity,sentiment
1525989403650310147,139825206,MadaiDP,False,México,"Hace un año en el América vs Pachuca me estaba ahogando por estar comiendo cuando el hermano de renato marcó, vi mi vida pasar jajaja y según aprendí la lección, pero no, me estaba ahogando otra vez con el gol de atlas hace unos minutos😵",un en el el de mi la con el gol de atlas,un,un en el el de mi la con el gol de atlas,2022-05-15 23:59:59+00:00,Twitter for Android,0,0,0,0,[],[],0.0,0.0,Neutral
1525989403499241472,3224946321,juliramirez031,False,,"Tengo hambre, los gurises se comieron todo, me olvide las milanesas  en la casa de mami, no tengo mas coca y no tengo plata. Todo mal jajajaja alguien me prepara algo para comer y me trae a mi casa?sin cargo 🤣🙏",se las en la de mas coca mal para comer mi sin cargo,se mal,se la en la de ma coca mal para comer mi sin cargo,2022-05-15 23:59:59+00:00,Twitter for Android,0,0,1,0,[],[],0.0,0.0,Neutral
1525989403147083776,196883161,regotero,False,,RT @Javisness: Feliz día a mi maestro favorito. Tqm https://t.co/RrSMlVs3RK,mi maestro,,mi maestro,2022-05-15 23:59:59+00:00,Twitter for iPhone,1849,0,0,0,[],['Javisness'],0.0,0.0,Neutral
1525989402886885378,1949862961,PaomorgM,False,,"RT @fena_banez: Mi hermana,  matrona de profesión, se jubiló luego de 40 años de trabajo. Sin una sola laguna. 250 Lucas de pensión. 
Hered…",mi de se de de sin sola de,,mi de se de de sin sola de,2022-05-15 23:59:59+00:00,Twitter for Android,1802,0,0,0,[],['fena_banez'],0.0,0.0,Neutral
1525989402832297986,1402038227687645185,ngelHer73831833,False,"Lerma, México",RT @RebbecaScort: Chicos holaaaaa...el sorteo es este domingo..los q quieran participar aún tienen tiempo .va...y mi servicio normal con to…,el es mi normal con,normal,el e mi normal con,2022-05-15 23:59:59+00:00,Twitter for Android,13,0,0,0,[],['RebbecaScort'],0.6499999999999999,0.15,Positive
1525989402798956544,1401938718022377474,didntmeanbabe,False,,"RT @carlospeguer: en el último episodio de las kardashians kim ha dicho ""si yo hablo del divorcio en mi reality estoy montando un espectácu…",en el de las kim ha si yo en mi reality un,en,en el de la kim ha si yo en mi reality un,2022-05-15 23:59:59+00:00,Twitter for Android,2283,0,0,0,[],['carlospeguer'],0.0,0.0,Neutral
1525989402798850048,959373738,nalecadu1207,False,,"RT @Alfarero3O: RT si, Colombia puede puede contar con su voto para ganarle a Petro en primera vuelta, aprovechando que está #FedericoImpar…",si con para en,si,si con para en,2022-05-15 23:59:59+00:00,Twitter for Android,1466,0,0,0,['FedericoImpar'],['Alfarero3O'],0.0,0.0,Neutral
1525989402681516034,1347333181415034882,caroliinaats,False,"Murcia, Spain",he bajado a por agua a la cocina y me ha dado miedo ¿? osea mi cabeza empieza a imaginarse cualquier tipo de situación paranormal y al final termino sugestionandome,agua la ha dado mi de paranormal al final termino,paranormal al final,agua la ha dado mi de paranormal al final termino,2022-05-15 23:59:59+00:00,Twitter for Android,0,0,4,1,[],[],1.0,0.0,Neutral
1525989402622803968,1349199315957374979,Franalegre17,False,,Yo amo a mi zorra no me gustan milipili✌🏻🎩,yo mi,,yo mi,2022-05-15 23:59:59+00:00,Twitter for Android,0,1,4,0,[],[],0.0,0.0,Neutral
1525989402584961026,1379462718,g73280714,False,,RT @flaca_marti: Hoy es mí cumple !!!!🎂🥳 https://t.co/fdvfJB0sNB,hoy es,,hoy e,2022-05-15 23:59:59+00:00,Twitter Web App,51,0,0,0,[],['flaca_marti'],0.0,0.0,Neutral
1525989402358427648,349044214,VillalbaFatima,False,concepcion py,RT @escritosrame: que mi mamá sea eterna y brille todo el tiempo.,mi sea el,,mi sea el,2022-05-15 23:59:59+00:00,Twitter for iPhone,11673,0,0,0,[],['escritosrame'],0.0,0.0,Neutral
1525989402001940481,754879318099132416,naduasivero,False,"Salta, Argentina",hoy Santi puso rels b en el auto ya está ahora sí puedo decir que es mi novio ahre,hoy en el auto ya es mi,el,hoy en el auto ya e mi,2022-05-15 23:59:59+00:00,Twitter for Android,0,0,3,0,[],[],0.0,0.0,Neutral
1525989401838469122,1146526781375168512,vminpololos,False,Vi a Chan y sonó daddy issues,"JUSTO en mi daddy issues el ""ey, pequeño"" https://t.co/Q2fIBt87k9",justo en mi daddy el ey,,justo en mi daddy el ey,2022-05-15 23:59:59+00:00,Twitter Web App,0,1,1,0,[],[],0.0,0.0,Neutral
1525989401808994306,862515469269454848,AiramBalderas,False,"México, Veracruz","Fui por mi ice cream para apoyar a mi líder 

#11Aniversario_IceCream #Leeteuk #이특  @special1004 @SJofficial https://t.co/5hA5qI9IZS",mi ice cream para mi,,mi ice cream para mi,2022-05-15 23:59:59+00:00,Twitter for iPhone,7,1,34,0,"['11Aniversario_IceCream', 'Leeteuk', '이특']","['special1004', 'SJofficial']",0.0,0.0,Neutral
1525989401804668929,1424914365506101249,Sebaswarle16,False,"Moreno, Argentina","Mí compañero me dice:
+Necesito el miércoles
-no puedo cambiar tengo torneo
+Todo por esos giles de Icardeanos
-Obvio la concha tuya que te pasa con ica
*Acto siguiente le metí un saque",dice el de la concha te con un,,dice el de la concha te con un,2022-05-15 23:59:59+00:00,Twitter for Android,0,0,1,0,[],[],0.0,0.0,Neutral
1525989401767051266,216871692,_juliette23,False,Orotina,qué antojo de una sopa azteca de mi mamá 🥲,de azteca de mi,,de azteca de mi,2022-05-15 23:59:59+00:00,Twitter for iPhone,0,0,1,0,[],[],0.0,0.0,Neutral
1525989401603756032,848518021542957056,Tandaseru_id,False,,Ini Hasil Pertemuan ASEAN-US Special Summit di Washington DC - https://t.co/FafAgdxyvW https://t.co/snRLOOLUZg,special summit di,special,special summit di,2022-05-15 23:59:59+00:00,Tandaseru,0,0,0,0,[],[],0.5714285714285714,0.35714285714285715,Positive
1525989401586712576,2914562063,AlejaAdrada1,False,,"Alguien que le guste tanto la luna como a mi, para ver el eclipse? 🥺",la luna mi para el eclipse,mi,la luna mi para el eclipse,2022-05-15 23:59:59+00:00,Twitter for Android,0,0,2,0,[],[],0.0,0.0,Neutral
1525989401570037761,1522589394242355203,makin_82,False,Türkiye,@_Esra_Ca_ Konuştukca acıtıyor değil mi?,mi,,mi,2022-05-15 23:59:59+00:00,Twitter for Android,0,0,2,0,[],['_Esra_Ca_'],0.0,0.0,Neutral
1525989401507024902,1185010283384844289,gringafalluta,False,"Maldonado, Uruguay","RT @sofipavon_: @kein_salat te puso de un perfume importado, como persona que le gustan y tuvo perfumes caros t puedo decir que ese es el a…",te de un perfume persona es el,un,te de un perfume persona e el,2022-05-15 23:59:59+00:00,Twitter for iPhone,46,0,0,0,[],"['sofipavon_', 'kein_salat']",0.0,0.0,Neutral
1525989401402253313,4149599192,Cammylen,False,,"Lo único que extraño de mi cuenta anterior,son los recuerdos😕",lo de mi anterior son,anterior,lo de mi anterior son,2022-05-15 23:59:59+00:00,Twitter for Android,0,0,0,0,[],[],0.0,0.0,Neutral
1525989401402163201,1224318368867586048,MariaRo90140382,False,,"RT @imgiorgjaw: io non riesco a smettere di guardare questo video con quella canzone di sottofondo,mi viene troppo da piangere
#Amici21 #lu…",io non di video con di mi da,,io non di video con di mi da,2022-05-15 23:59:59+00:00,Twitter for iPhone,3,0,0,0,"['Amici21', 'lu']",['imgiorgjaw'],0.0,0.0,Neutral
1525989401272233985,951682891,leonidastobon,False,,"RT @AlvaroUriVel: Si con un testigo falso han expropiado mi honorabilidad, donde se hubieran perdido 15 computadores de mi Gobierno habrían…",si con un han mi se de mi,si un,si con un han mi se de mi,2022-05-15 23:59:59+00:00,Twitter for Android,1322,0,0,0,[],['AlvaroUriVel'],0.0,0.0,Neutral
1525989401209081858,1090149803491766273,miguel95284341,False,,RT @fisg0nmorboson: Está fresquito pero mi pija siempre caliente 😈 https://t.co/hbmlUwS9XS,mi,,mi,2022-05-15 23:59:59+00:00,Twitter for iPhone,50,0,0,0,[],['fisg0nmorboson'],0.0,0.0,Neutral
1525989401179803649,391590171,germanionqn,False,NEUQUÉN ,"RT @monicaclaudia09: Escribo indignada xq en el colegio privado de mis hijas, un profesor dicta clases en inclusivo. Escribe y habla. Mi hi…",en el de un dicta en escribe mi,en,en el de un dictum en escribe mi,2022-05-15 23:59:59+00:00,Twitter for Android,1505,0,0,0,[],['monicaclaudia09'],0.0,0.0,Neutral
1525989400781262849,1111343620639154176,be_debolsillo,False,,"RT @indiosolarium: mi dios no juega dados, quizás esté a mi favor",mi mi favor,,mi mi favor,2022-05-15 23:59:59+00:00,Twitter for Android,242,0,0,0,[],['indiosolarium'],0.0,0.0,Neutral
1525989399988772864,1483564473340379139,maired01,False,,"RT @Yildiraycicek9: Bu CHP'de bir tane helal süt emmiş vatansever kalmadı mı?
Yıllardır PKK'nın her türlü mikrobuna sahip çıkılıyor, onlara…",bu tane,,bu tane,2022-05-15 23:59:59+00:00,Twitter for Android,302,0,0,0,[],['Yildiraycicek9'],0.0,0.0,Neutral
1525989399934246914,1312044032210722816,MAU197575,False,,RT @isssa_50: Mi nombre es María Isabel y soy prototipo 50🖤 https://t.co/1v0MghuT6H,mi es soy,,mi e soy,2022-05-15 23:59:59+00:00,Twitter for Android,249,0,0,0,[],['isssa_50'],0.0,0.0,Neutral
1525989399862734850,1319032004986490882,GuaaDominguezz,False,,RT @Aaleexiiis_lc: LA RUTA SEMIVACIA COMO MI VIDA SIN VOS,la mi sin,,la mi sin,2022-05-15 23:59:59+00:00,Twitter for Android,5618,0,0,0,[],['Aaleexiiis_lc'],0.0,0.0,Neutral
1525989399833477123,1422364252120223747,HamadaCareca,False,Onde Os Snydetes Não Tem Vez,DC precisa disso https://t.co/kBvlDERA5T,,,,2022-05-15 23:59:59+00:00,Twitter Web App,0,1,5,0,[],[],0.0,0.0,Neutral
1525989399816699904,1086343022776856576,Rocio67392421,False,"Corrientes, Argentina",lo amo con todo mi corazoncito🤍 https://t.co/AYLCvCDjUc,lo con mi,lo,lo con mi,2022-05-15 23:59:59+00:00,Twitter for Android,0,0,0,0,[],[],0.0,0.0,Neutral
1525989399804141570,990224984646729728,LaloVil85450932,False,,"RT @MorritaTrans: Me gustan los flacos con vergota asi como este morrito.
La chupo bien rico,mamo verga y huevos tambien🤤
Rt🔄 y video folla…",con la bien mamo video,,con la bien mamo video,2022-05-15 23:59:59+00:00,Twitter Web App,49,0,0,0,[],['MorritaTrans'],0.0,0.0,Neutral
1525989399598706689,903459973375582208,thomas17986,False,,@Nacao_DC Algo sobre o filme da Zatanna,da,,da,2022-05-15 23:59:59+00:00,Twitter for Android,0,1,1,0,[],['Nacao_DC'],0.0,0.0,Neutral
1525989399418195968,1510605537817563136,Rizka26093657,False,"Kota Probolinggo, Jawa Timur","Pagi ini beb 😍
Avail Bo &amp; Vcs
Rr by dm WA 081258771639

#ReadyProbolinggo
#availProbolinggo
#openboProbolinggo
#bispakProbolinggo
#bisyarProbolinggo
#RealAngel
#Recomended4BO 
#RealAccount 
#vcscrot 
#vcsbugil 
#vcscolmek 
#vcsReady 
#vcsberbayar
#vcssangek",avail bo wa,,avail bo wa,2022-05-15 23:59:58+00:00,Twitter for Android,1,0,0,0,"['ReadyProbolinggo', 'availProbolinggo', 'openboProbolinggo', 'bispakProbolinggo', 'bisyarProbolinggo', 'RealAngel', 'Recomended4BO', 'RealAccount', 'vcscrot', 'vcsbugil', 'vcscolmek', 'vcsReady', 'vcsberbayar', 'vcssangek']",[],0.0,0.0,Neutral
1525989399241973760,920427416132075521,kiyokospeaks,False,,"RT @juwanthewriter: In addition to the mass murder in Buffalo, there were shootings in public spaces in DC and Los Angeles, dozens injured…",addition mass murder buffalo public,public,addition mass murder buffalo public,2022-05-15 23:59:58+00:00,Twitter for iPhone,54,0,0,0,[],['juwanthewriter'],0.06666666666666667,0.0,Neutral
1525989399229616128,726838106381520896,rveliz4,False,,"RT @jtgazmuri: “Si el costo de tener un sistema de seguridad social es no poder heredar mi fondo de pensión, estoy dispuesto a pagar ese co…",si el de un de social es mi de,si social,si el de un de social e mi de,2022-05-15 23:59:58+00:00,Twitter for iPhone,273,0,0,0,[],['jtgazmuri'],0.06666666666666667,0.03333333333333333,Positive
1525989399179079680,184309233,IngridBurbanoB,False,Colombia,"RT @Guarromantico_: “Voy a gastar mi dinero, total no sabemos si mañana estaremos vivos”

Yo vivísimo y sin dinero al día siguiente: https:…",mi dinero total si yo sin dinero al,total,mi dinero total si yo sin dinero al,2022-05-15 23:59:58+00:00,Twitter for Android,11363,0,0,0,[],['Guarromantico_'],0.75,0.0,Neutral
1525989399107731456,1212835515214352384,ingravittus,False,,"Tengo este recuerdo de mi primer esposo. Muy entrañable, Diositx me lo bendiga. https://t.co/J62DuFTwGu",de mi primer lo,,de mi primer lo,2022-05-15 23:59:58+00:00,Twitter Web App,0,0,7,0,[],[],0.0,0.0,Neutral
1525989399099592705,1723691192,s_dary0227,False,,RT @CrippyPikete: yo veo el online y mi mensaje sin responder y me dan ganas de reventar el celular,yo el mi sin responder dan de el,,yo el mi sin responder dan de el,2022-05-15 23:59:58+00:00,Twitter for iPhone,218,0,0,0,[],['CrippyPikete'],0.0,0.0,Neutral
1525989399028281344,1370859958900776961,Fridavila7,False,,RT @galiimontijo: m quiero abrazar tanto a mi misma,mi,,mi,2022-05-15 23:59:58+00:00,Twitter for iPhone,2635,0,0,0,[],['galiimontijo'],0.0,0.0,Neutral
1525989398977953816,161844808,stillclassic24,False,"Dallas, TX",@vanessayesteran El dilema de mi vida,el de mi,,el de mi,2022-05-15 23:59:58+00:00,Twitter for Android,0,0,0,0,[],['vanessayesteran'],0.0,0.0,Neutral
1525989398864601090,97339522,radioplayconvos,False,Argentina,"De todos los proyectos que tiene ""lo que me gusta de verdad es mi programa"" dijo @Su_Gimenez en la gala de los #MartinFierro2022 #MF2022 https://t.co/Zako7HAyh4",de lo de es mi en la gala de,,de lo de e mi en la gala de,2022-05-15 23:59:58+00:00,Twitter Web App,1,0,2,0,"['MartinFierro2022', 'MF2022']",['Su_Gimenez'],0.0,0.0,Neutral
1525989398810177536,1470160440290385931,Jhonny73109305,False,,"RT @untalguapobenn: Mi dice el wey.  Soy activo cabron, no me gusta que me la metan., Se me hace que me mintió., Le entró sin bronca y solo…",mi dice el wey soy la se sin,,mi dice el wey soy la se sin,2022-05-15 23:59:58+00:00,Twitter for Android,35,0,0,0,[],['untalguapobenn'],0.0,0.0,Neutral
1525989398638108673,1290305238730248192,sorceroid,False,૮₍ • • ₎ა me ♡' kyonosuke.,"en mi nuevo trabajo me dieron de comer katsudon, amo aquí",en mi de comer,en,en mi de comer,2022-05-15 23:59:58+00:00,Twitter for Android,0,0,0,0,[],[],0.0,0.0,Neutral
1525989398596227077,1488757343378628616,holadiabIo,False,"ella she, (17). ",mi amiga tratando d ser sexy me da mucho cringe lo siento,mi ser sexy da cringe lo,sexy,mi ser sexy da cringe lo,2022-05-15 23:59:58+00:00,Twitter for iPhone,0,0,0,0,[],[],1.0,0.5,Positive
1525989398537306112,828464702577446912,Cipung_perdana,False,"Klaten Utara, Indonesia🇮🇩",@Shill_Ronin @metamaruclub Dc cipung https://t.co/JmeDcK4LiJ,,,,2022-05-15 23:59:58+00:00,Twitter for Android,0,0,0,0,[],"['Shill_Ronin', 'metamaruclub']",0.0,0.0,Neutral
1525989398466158592,994379453697544192,SBogr2,False,,RT @slayerssex09: Ya falta poco para los 50k le ayudas a lograrlo #GanarSeguidores #DomingoDeDeseosProhibidos #vergasgruesa Esos son los ho…,ya poco para son,,ya poco para son,2022-05-15 23:59:58+00:00,Twitter for iPhone,32,0,0,0,"['GanarSeguidores', 'DomingoDeDeseosProhibidos', 'vergasgruesa']",['slayerssex09'],0.0,0.0,Neutral
1525989398445170690,1211628708403929089,bolsitaebasura,False,Divagando en el salón cósmico,RT @KULONSITE: En esta cama de lana del rey te convertirás en mi hombre esta noche https://t.co/vHeBZZD7Lp,en de te en mi,,en de te en mi,2022-05-15 23:59:58+00:00,Twitter for Android,366,0,0,0,[],['KULONSITE'],0.0,0.0,Neutral
1525989398193377280,1391298588957835268,Suriyaf34015164,False,"Universe🛸👽,Cuddaloreகாரண்💥","RT @SonyMusicSouth: STORMING INTO THE 6️⃣ MILLION CLUB! 🔥

#VikramTrailer ➡️  https://t.co/AFoVHUj4X3

@anirudhofficial @ikamalhaasan @Udha…",storming million club,,storming million club,2022-05-15 23:59:58+00:00,Twitter for Android,336,0,0,0,['VikramTrailer'],"['SonyMusicSouth', 'anirudhofficial', 'ikamalhaasan', 'Udha']",0.0,0.0,Neutral
1525989398097145857,1503179449659019265,leniindigo,False,,"la niña xxl ha sido lo mejor de mi año y no llevamos ni la mitad🥹🫶🏼
@lolaindigomusic te amo 
#laninaxxl https://t.co/S8Of4a5AaV",la ha lo de mi ni la te,ni,la ha lo de mi ni la te,2022-05-15 23:59:58+00:00,Twitter for iPhone,2,0,16,1,['laninaxxl'],['lolaindigomusic'],0.0,0.0,Neutral
1525989397853880322,1378926845853372423,ghost_uribe,False,,RT @HentaiAnime35: @Pyrahentai Yo Muy Bien Mi Linda Espero Tambien Te Encuentres Bien Feliz Tarde https://t.co/mYFihEi5tw,yo bien mi te bien,,yo bien mi te bien,2022-05-15 23:59:58+00:00,Twitter for Android,23,0,0,0,[],"['HentaiAnime35', 'Pyrahentai']",0.0,0.0,Neutral
1525989397799239681,1421204855994081287,littlered895,False,South Hills of the Burgh,"@Suzy_NotSuzy This is a true statement…Waukesha, NY subway, DC livestream.",true subway,true,true subway,2022-05-15 23:59:58+00:00,Twitter for iPhone,0,0,1,0,[],['Suzy_NotSuzy'],0.65,0.35,Positive
1525989397622968321,862961593017143297,all_in_mx,False,,"RT @hugomaravilla: Quien en su sano juicio cree que mi @CruzAzul va a remontar??? Jajajja
Yo soy uno de esos locos...",en cree mi yo soy de,cree,en cree mi yo soy de,2022-05-15 23:59:58+00:00,Twitter for iPhone,52,0,0,0,[],"['hugomaravilla', 'CruzAzul']",0.0,0.0,Neutral
1525989397417574400,1276740296236244995,Michel58387941,False,,RT @Magui_ansuz: Fotitos para celebrar mi primera semana en Twitch 🎁🎉🥳 https://t.co/56KTS8JSmi https://t.co/9XE3fEtInx,para mi en twitch,,para mi en twitch,2022-05-15 23:59:58+00:00,Twitter for Android,107,0,0,0,[],['Magui_ansuz'],0.0,0.0,Neutral
1525989397212037120,210787291,mhm017222,False,"Hatay Merkez, Hatay","Ya Rabbi Ben istiyorum , hakkımda hayır mı şer mi bilmeden istiyorum.
Sen ise her şeyi hakkıyla bilensin Kuru bir yaprağın rüzgara olan teslimiyeti var kalbimde.
Sana karşı Sana tevekkül ettim Sen beni ve isteklerimi hayra yönelt.Âmin 
hayırlı geceler 
 #GeceyeNotum https://t.co/02pLRuN5Gz",ya rabbi ben mi sen sen beni,sen,ya rabbi ben mi sen sen beni,2022-05-15 23:59:58+00:00,Twitter for iPhone,0,0,3,0,['GeceyeNotum'],[],0.0,0.0,Neutral
1525989397094539264,1460781690759090180,martu_r24,False,,"Es la primera vez en mi vida que mi papá me pregunta por un pibe, cómo le explico a él que si antes ya era importante en mi vida ahora lo es el doble",es la en mi mi un si antes ya era en mi lo es el,un era,e la en mi mi un si ante ya era en mi lo e el,2022-05-15 23:59:58+00:00,Twitter for Android,0,0,0,0,[],[],0.0,0.0,Neutral
1525989397048475648,1234536165337858059,JeffyJEK,False,"Barueri, Brasil","@MariCactoDaJuju Rr
 https://t.co/dratFkyoie",,,,2022-05-15 23:59:58+00:00,Twitter for iPhone,0,0,0,0,[],['MariCactoDaJuju'],0.0,0.0,Neutral
1525989397014773761,154173068,VaalenttiinaM,False,"Maldonado, Uruguay 🇺🇾",@LUCIAPERDOMO9 No sabes lo feliz que estoy de esto! ♥️ te mereces todo lo bueno de este mundo maona de mi vida!,lo de te lo de de mi,,lo de te lo de de mi,2022-05-15 23:59:58+00:00,Twitter for iPhone,0,0,0,0,[],['LUCIAPERDOMO9'],0.0,0.0,Neutral
1525989397006524417,1138186409850875906,d3m0n_jpg,False,𝖍𝖊𝖑𝖑,Aver a mi la zowi no me cae bien la vd pero es vd que no entiendo el xq la gente paga para tirarle cosas illo ahorrate la entrada yokese y aparte respeta aunque te caiga mal que luego te arrancan los pelos las nenas a las que hayas dejao sin concierto https://t.co/e6ywf1Hv8W,aver mi la bien la es el la paga para la te mal te las las sin,mi mal,aver mi la bien la e el la paga para la te mal te la la sin,2022-05-15 23:59:58+00:00,Twitter for iPhone,0,0,0,0,[],[],0.0,0.0,Neutral
1525989396972941312,2509306220,jaguar5552011,False,Uruguay,@258JCR Mi vida 😍 tan linda,mi tan,,mi tan,2022-05-15 23:59:58+00:00,Twitter for Android,0,0,1,0,[],['258JCR'],0.0,0.0,Neutral
1525989396947734530,1281924843261145095,JeonHyejin__,False,06 l she/her I 🇵🇭 || 04.08,"RT @Jopromote: $7 | 98.000 IDR💰• 60 MINS 
    
• rt + join dc (proof): https://t.co/aZMSm1IIzK",join proof,,join proof,2022-05-15 23:59:58+00:00,Twitter for Android,338,0,0,0,[],['Jopromote'],0.0,0.0,Neutral
1525989396763353091,423843429,meryegea,False,Ferrol,Mi #puppy https://t.co/YsqPT1gynt,mi puppy,,mi puppy,2022-05-15 23:59:58+00:00,Twitter for Android,0,0,2,0,['puppy'],[],0.0,0.0,Neutral
1525989396696252416,1216785133,ersin__61,False,"İstanbul, Türkiye",@sozcugazetespor Karşılıklı sohbet ettiler değil mi? @sozcugazetespor,mi,,mi,2022-05-15 23:59:58+00:00,Twitter for iPhone,0,0,0,0,[],"['sozcugazetespor', 'sozcugazetespor']",0.0,0.0,Neutral
1525989396503474176,1479767047710322688,0xpengewin,False,Republic of the Philippines,"RT @missufe: $200 | 2.800.000 IDR in 24 Hours 🦄

- $100 👉🏻 RT &amp; Follow @SolBullSociety 

- $100 Bonus 👉🏻 Join Discord (Post Proof)
DC: http…",follow bonus join discord post proof,follow,follow bonus join discord post proof,2022-05-15 23:59:58+00:00,Twitter for Android,10843,0,0,0,[],"['missufe', 'SolBullSociety']",0.0,0.0,Neutral
1525989396230459392,1432219054354350086,wxllslp91,False,liam follows‹3 ok,"me copio,,, escriban ""andy es mi"" y dejen que el teclado siga",es mi el,es,e mi el,2022-05-15 23:59:58+00:00,Twitter for iPhone,0,4,0,0,[],[],0.0,0.0,Neutral
1525989396113235968,1143256336551108609,RubenMzaJr,False,Mexico,@elpapolil Mi android costó mas que tu iphone lol,mi android mas tu,,mi android ma tu,2022-05-15 23:59:58+00:00,Twitter for Android,0,2,3,0,[],['elpapolil'],0.0,0.0,Neutral
1525989395894939648,138675060,ITsYeiD,False,Ingeniero Industrial,"RT @ElAmbuOk: No me quisieron dejar entrar al Hoyts por qué iba con una botella de agua (venía tomándola), a lo cual saqué de la galera mi…",al iba con botella de agua lo de la galera,,al iba con botella de agua lo de la galera,2022-05-15 23:59:58+00:00,Twitter for iPhone,4176,0,0,0,[],['ElAmbuOk'],0.0,0.0,Neutral
1525989395857190913,1446155511423021058,lourdes_charo,False,,"RT @emilysslim: si llegan a comparar mi humor con el de adam sandler me sentiría total y completamente humillada, y no me quedaría un deje…",si mi humor con el de total un,total,si mi humor con el de total un,2022-05-15 23:59:58+00:00,Twitter for Android,24,0,0,0,[],['emilysslim'],0.75,0.0,Neutral
1525989395563794432,1495660235750617088,omegaderei,False,,QUE LINDO MI NOVIO LO AMO TANTO X ÉL ME MATO 😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍 https://t.co/CLaGIKEKsf https://t.co/tL1M167QxR,lindo mi lo,,lindo mi lo,2022-05-15 23:59:58+00:00,Twitter for Android,0,0,0,0,[],[],0.0,0.0,Neutral
1525989394796224512,802227871393554432,calientes98a,False,"puebla, puebla, mexico ","@jessjavv Trabajo cerca de ahí 
Si gustan les dejo mi what's 2227542130",de si mi,,de si mi,2022-05-15 23:59:57+00:00,Twitter for Android,0,0,0,0,[],['jessjavv'],0.0,0.0,Neutral
1525989394720735234,1457503339445374980,MauricioMR152,False,"Caracas, Venezuela",Y también durante la semana estuve en un lugar que es como un segundo hogar entre mi profesión (Periodista) y lo académico: El @CDH_UCAB https://t.co/4oDw1FEyo7,la en un es un mi lo el,un un,la en un e un mi lo el,2022-05-15 23:59:57+00:00,Twitter Web App,0,1,0,0,[],['CDH_UCAB'],0.0,0.0,Neutral
1525989394649341952,707093526060863489,lisskim_4,False,mundo,Esa es mi Dubu https://t.co/TwEICOUCvx https://t.co/QZ5Mxg8Yen,es mi,,e mi,2022-05-15 23:59:57+00:00,Twitter for Android,0,0,0,0,[],[],0.0,0.0,Neutral
1525989394573819906,1251603366423207938,_louisrockerito,False,s!her | no stunts,MI NENE TAN LINDO 🥹🥹🥹🥹 https://t.co/CVyjW3LuXo,mi tan lindo,,mi tan lindo,2022-05-15 23:59:57+00:00,Twitter for Android,0,0,0,0,[],[],0.0,0.0,Neutral
1525989394456395776,4201947138,Pollo_Aranda3,False,"León, Guanajuato",@ChayGomez6 hola les gustaría una videollamada queremos fantasear mi amiga y yo,mi yo,,mi yo,2022-05-15 23:59:57+00:00,Twitter for Android,0,0,0,0,[],['ChayGomez6'],0.0,0.0,Neutral
1525989394351632389,1437502587641769993,delfibarboza111,False,,RT @vzalazaar: a mi me dolieron tantas cosas y me quede callada,mi,,mi,2022-05-15 23:59:57+00:00,Twitter for Android,7747,0,0,0,[],['vzalazaar'],0.0,0.0,Neutral
1525989394284433408,2470068098,Leunamsoicalap,False,Panamá.,"RT @AQ241015: La que me lleva a mil por horas, cumple años hoy, mi bolita de energía.
Gracias por ser tu mamá.
Gracias a la vida por tanto.…",la mil hoy mi de ser tu la,,la mil hoy mi de ser tu la,2022-05-15 23:59:57+00:00,Twitter for Android,7,0,0,0,[],['AQ241015'],0.0,0.0,Neutral
1525989394271744001,1241922933980909573,GustavoReyesL97,False,,"RT @LuisAzul0507: Mi 🫀:  hoy Cruz Azul da el partido de su vida y remontamos

Mi 🧠 : Cruz Azul no juega a nada, hoy es el último partido de…",mi hoy da el de mi hoy es el,hoy,mi hoy da el de mi hoy e el,2022-05-15 23:59:57+00:00,Twitter for Android,33,0,0,0,[],['LuisAzul0507'],0.0,0.0,Neutral
1525989393999142912,1352819662929731587,80srway,False,1/03/21,RT @lalisdelicate: ustedes no saben lo MANIJA q estoy x los martin fierro aka mi evento favorito del año🙏🙏,lo martin aka mi,,lo martin aka mi,2022-05-15 23:59:57+00:00,Twitter for Android,5,0,0,0,[],['lalisdelicate'],0.0,0.0,Neutral
1525989393890148357,2392958156,belnorrego,False,"Chaco, Argentina",RT @camilapzsk: Hoy con 25 años prefiero no emborracharme un sábado porque domingo quiero despertarme y tomar mates con facturas en el solc…,hoy con un con en el,un,hoy con un con en el,2022-05-15 23:59:57+00:00,Twitter for Android,994,0,0,0,[],['camilapzsk'],0.0,0.0,Neutral
1525989393659461635,1410041976444145665,erosessed,False,Chile,"Mi vida mejoró cuando dejó de importarme el qué dirán; me insultas, da igual, habla de ti, no de mí.",mi de el da de ti de,,mi de el da de ti de,2022-05-15 23:59:57+00:00,Twitter for Android,0,0,33,0,[],[],0.0,0.0,Neutral
1525989393655283714,1183146990768738304,hi_im_C,False,"Quito, Ecuador","hoy en, domingos lindos con el amor de mi vida. 🤍🤍 https://t.co/vQf1sq0LZL",hoy en con el amor de mi,,hoy en con el amor de mi,2022-05-15 23:59:57+00:00,Twitter for iPhone,0,0,6,0,[],[],0.0,0.0,Neutral
